title,abstract,authors,year,doi,source,keywords,doc_type,citations,database,query
CyberEntRel: Joint extraction of cyber entities and relations using deep learning,"The cyber threat intelligence (CTI) knowledge graph is beneficial for making robust defense strategies for security professionals. These are built from cyber threat intelligence data based on relation triples where each relation triple contains two entities associated with one relation. The main problem is that the CTI data is increasing more rapidly than expected and existing techniques are becoming ineffective for extracting the CTI information. This work mainly focuses on the extraction of cyber relation triples in an effective way using the joint extraction technique, which resolves the issues in the classical pipeline technique. Firstly, the ‘BIEOS’ tagging scheme was applied to CTI data using the joint tagging technique and then the relation triples were jointly extracted. This study utilized the attention-based RoBERTa-BiGRU-CRF model for sequential tagging. Finally, the relation triples were extracted using the relation-matching technique after matching the best suitable relation for the two predicted entities. The experimental results showed that this technique outperformed the state-of-the-art models in knowledge triple extraction on CTI data. Furthermore, a 7% increase in the F1 score also proved the effectiveness of this technique for the information extraction task on CTI data. © 2023 The Author(s)","Ahmed, K.; Khurshid, S.K.; Hina, S.",2024,10.1016/j.cose.2023.103579,Computers and Security,Cyber threat intelligence; Deep learning; Knowledge graph; Named entity recognition; Relation extraction,Article,40,Scopus,R2B
Enhancing Clinical Relevance of Pretrained Language Models Through Integration of External Knowledge: Case Study on Cardiovascular Diagnosis From Electronic Health Records,"Background: Despite their growing use in health care, pretrained language models (PLMs) often lack clinical relevance due to insufficient domain expertise and poor interpretability. A key strategy to overcome these challenges is integrating external knowledge into PLMs, enhancing their adaptability and clinical usefulness. Current biomedical knowledge graphs like UMLS (Unified Medical Language System), SNOMED CT (Systematized Medical Nomenclature for Medicine–Clinical Terminology), and HPO (Human Phenotype Ontology), while comprehensive, fail to effectively connect general biomedical knowledge with physician insights. There is an equally important need for a model that integrates diverse knowledge in a way that is both unified and compartmentalized. This approach not only addresses the heterogeneous nature of domain knowledge but also recognizes the unique data and knowledge repositories of individual health care institutions, necessitating careful and respectful management of proprietary information. Objective: This study aimed to enhance the clinical relevance and interpretability of PLMs by integrating external knowledge in a manner that respects the diversity and proprietary nature of health care data. We hypothesize that domain knowledge, when captured and distributed as stand-alone modules, can be effectively reintegrated into PLMs to significantly improve their adaptability and utility in clinical settings. Methods: We demonstrate that through adapters, small and lightweight neural networks that enable the integration of extra information without full model fine-tuning, we can inject diverse sources of external domain knowledge into language models and improve the overall performance with an increased level of interpretability. As a practical application of this methodology, we introduce a novel task, structured as a case study, that endeavors to capture physician knowledge in assigning cardiovascular diagnoses from clinical narratives, where we extract diagnosis-comment pairs from electronic health records (EHRs) and cast the problem as text classification. Results: The study demonstrates that integrating domain knowledge into PLMs significantly improves their performance. While improvements with ClinicalBERT are more modest, likely due to its pretraining on clinical texts, BERT (bidirectional encoder representations from transformer) equipped with knowledge adapters surprisingly matches or exceeds ClinicalBERT in several metrics. This underscores the effectiveness of knowledge adapters and highlights their potential in settings with strict data privacy constraints. This approach also increases the level of interpretability of these models in a clinical context, which enhances our ability to precisely identify and apply the most relevant domain knowledge for specific tasks, thereby optimizing the model’s performance and tailoring it to meet specific clinical needs. Conclusions: This research provides a basis for creating health knowledge graphs infused with physician knowledge, marking a significant step forward for PLMs in health care. Notably, the model balances integrating knowledge both comprehensively and selectively, addressing the heterogeneous nature of medical knowledge and the privacy needs of health care institutions. ©Qiuhao Lu, Andrew Wen, Thien Nguyen, Hongfang Liu.","Lu, Q.; Wen, A.; Nguyen, T.; Liu, H.",2024,10.2196/56932,JMIR AI,adapters; data privacy; EHR; electronic health record; electronic health records; healthcare; healthcare data; healthcare institution; healthcare institutions; heterogeneous; knowledge integration; medical knowledge; methodology; physician; physician reasoning; physicians; pre-trained language models; proprietary information; text classification,Article,6,Scopus,R2B
Knowledge Graph-Enhanced Retrieval Augmented Generation for E-Commerce,"Large Language Models (LLMs) have been proven to be highly effective in various language modeling tasks. However, LLMs still suffer from intrinsic limitations when it comes to capturing factual and up-to-date data. This is becoming a bigger challenge in organizations that work with proprietary data, which is updated on daily bases, and cannot be accessed by public LLMs for legal reasons. This often requires re-training proprietary LLMs within the organization, or fine-tuning public LLMs on specific tasks using internal data, which is time-consuming and rather costly. To address these challenges, Retrieval Augmented Generation (RAG) approaches have been introduced, which retrieve relevant knowledge from available data stores, leading to higher accuracy, and easy reuse of pre-trained public LLMs. In this work we introduce a Knowledge Graph (KG)-enhanced retrieval augmented generation approach, tailored specifically for the e-Commerce domain. We use a relationship-rich inventory-based Knowledge Graph to identify the most relevant knowledge for the given input and task, using entity linking and KG embeddings, which is then injected in the LLM prompt. We combine the power of LLMs for natural language understanding and the power of KGs for quick and easy access to proprietary factual knowledge to generate high-quality results, omitting hallucinations and generic outputs. We evaluate our approach on three e-Commerce tasks, significantly outperforming baseline LLM models, in both zero-shot and instruction-tuned settings. © 2024 Copyright for this paper by its authors.","Xu, Z.; Shen, Z.; Zhou, Q.; Ristoski, P.",2024,,CEUR Workshop Proceedings,eCommerce; Knowledge Graph; LLM; RAG,Conference paper,0,Scopus,R2B
Using Hybrid Models of AI for Identification of Trees by UAV Images of Forests: I. Machine-learning Component of the Models,"Artificial intellect models (machine learning, logical reasoning, etc.) are currently the focus of many remote sensing approaches for forest inventory management. Although they return satisfactory results in many tasks, some challenges remain, especially in the case of the highly dense distribution of trees in forests. In this paper, we propose a novel hybrid approach using together deep learning models and symbolic logic methods for identifying single-tree species in highly dense areas. The use of deep learning methods in solving high dimensional problems in face recognition has some issues due to low accuracy and interpretability of results. The paper proposes a hybrid approach for solving complex image classification problems. This approach involves the use of both machine learning methods and symbolic knowledge. The paper presents the structure and formal model of the hybrid system, which includes a new component, an operations manager. The first part of the paper proposes a new architecture of deep neural networks with attentional mechanisms built on blocking meta-functions. The corresponding module has been developed in Python language. The results of the module's work are provided to the knowledge base. As a result of symbolic conclusions, the teaching module is reorganized. The experiments conducted showed the effectiveness of the presented approach. © 2024, World Scientific and Engineering Academy and Society. All rights reserved.","Bosikashvili, Z.; Kvartskhava, G.",2024,10.37394/232014.2024.20.5,WSEAS Transactions on Signal Processing,blocking function; convolutional neural network; deep learning; hybrid model; internal and external horizon; knowledge base; sliding window; tree species identification,Article,1,Scopus,R2B
A Diabetes Question-Answer Semantic Matching Model Integrating Multi-Granularity Information and Attention Mechanisms,"With the rapid increase in the demand for medical question-and-answer systems in the field of diabetes, existing semantic matching models often overlook the extraction of multigranularity information and fail to effectively capture the interactive features both within and between the question text and the answer text. This limitation restricts the model's semantic understanding capabilities, making it challenging to meet the requirements for precise question answering. To address this, this paper proposes a diabetes question-and-answer semantic matching model (BMQA-KG) that integrates multi-granularity information and attention mechanisms, aiming to enhance the accuracy of question-answer matching. The model first employs BERT to encode character and word-level information within the question-answer pairs and utilizes BiLSTM to capture the semantic features at both the character and word levels of the question-answer pairs. Subsequently, it implements a soft alignment attention network and an absolute value subtraction attention network to extract interactive features both within the question-answer texts and between them. Additionally, it incorporates entity and relationship embeddings from a medical knowledge graph to enrich the fine-grained information within the question-answer texts. Experimental results demonstrate that the BMQA-KG model outperforms existing question-answer matching models on both the cMedQA2.0 and the self-constructed MQA datasets. © 2024 IEEE.","Li, Z.; Yao, F.; Li, Z.; Li, D.",2024,10.1109/eiecc64539.2024.10929563,"2024 4th International Conference on Electronic Information Engineering and Computer Communication, EIECC 2024",attention mechanism; BERT; BiLSTM; knowledge graph; semantic matching,Conference paper,0,Scopus,R2B
MCSFF: Multi-modal Consistency and Specificity Fusion Framework for Entity Alignment,"Multi-modal entity alignment (MMEA) is essential for enhancing knowledge graphs and improving information retrieval and question-answering systems. Existing methods often focus on integrating modalities through their complementarity but overlook the specificity of each modality, which can obscure crucial features and reduce alignment accuracy. To solve this, we propose the Multi-modal Consistency and Specificity Fusion Framework (MCSFF), which innovatively integrates both complementary and specific aspects of modalities. We utilize Scale Computing's hyper-converged infrastructure to optimize IT management and resource allocation in large-scale data processing. Our framework first computes similarity matrices for each modality using modality embeddings to preserve their unique characteristics. Then, an iterative update method denoises and enhances modality features to fully express critical information. Finally, we integrate the updated information from all modalities to create enriched and precise entity representations. Experiments show our method outperforms current state-of-theart MMEA baselines on the MMKG dataset, demonstrating its effectiveness and practical potential. © 2024 IEEE.","Ai, W.; Deng, W.; Chen, H.; Du, J.; Meng, T.",2024,10.1109/swc62898.2024.00381,"Proceedings - 2024 IEEE Smart World Congress, SWC 2024 - 2024 IEEE Ubiquitous Intelligence and Computing, Autonomous and Trusted Computing, Digital Twin, Metaverse, Privacy Computing and Data Security, Scalable Computing and Communications",Multi-modal Consistency; Multi-modal Entity Alignment; Multi-modal Fusion,Conference paper,0,Scopus,R2B
An Entity Alignment Algorithm Based on Ontology Enhancement and Multi-Feature Fusion,"Entity alignment plays a crucial role in the integration of knowledge graphs. However, current knowledge graphs often suffer from inconsistent construction standards, structural heterogeneity, and imprecise semantic representation of entities, which can lead to suboptimal embedding of structural information. Moreover, most existing entity alignment methods rely heavily on structural information, which limits alignment efficiency. To address these challenges, this paper presents Onto-IMF, an ontology-enhanced entity alignment method based on multi-feature fusion. This approach aims to enhance the semantic representation of entities by incorporating ontology information, thereby reducing structural discrepancies among heterogeneous graphs and improving the embedding of structural information. The multi-feature fusion entity alignment leverages diverse semantic features, including relations, attributes, and entity names, to achieve more accurate alignment. Experimental results on various DBP15K subsets indicate that the proposed method achieves Hits@l scores of 86.6%, 93.0%, and 97.7%, respectively, representing an average improvement of 7.9% over the best-performing baseline models. © 2024 IEEE.","Song, H.; Lei, Y.; Zi, K.; Quan, F.; Zhang, T.; Li, Q.",2024,10.1109/icftic64248.2024.10913066,"2024 6th International Conference on Frontier Technologies of Information and Computer, ICFTIC 2024",entity alignment; Knowledge graph; knowledge graph fusion; ontoloey enhancement,Conference paper,0,Scopus,R2B
Joint Triple Embedding for Entity Alignment; 联合三元组嵌入的实体对齐,"Entity alignment is the task of identifying entities from different knowledge graphs that point to the same item and is important for KG fusion. Most of the existing approaches are based on graph neural networks that learn the entities embedding by modeling the neighborhood information of the entities. However, graph neural networks-based approaches have difficulty learning triples information in knowledge graphs, the triples information is not sufficiently utilized. In order to solve this problem, an entity alignment model with joint triple embedding is proposed in this paper. The proposed model computes a triple embedding for each entity and then uses this triple embedding for entity alignment. In addition, considering that the relations in the knowledge graphs have different types, in order to exploit these relation types, a relation type-aware calculation method of triple embedding is proposed. Meanwhile, constraints based on relation types are added to this model, to learn the mapping properties of relations. Experiments conducted on three real-world datasets show that this approach outperforms state-of-the-art methods, the effectiveness of the proposed method is verified. © 2016 Chinese Medical Journals Publishing House Co.Ltd. All rights reserved.","Li, F.; Li, J.",2023,10.3778/j.issn.1002-8331.2302-0087,Computer Engineering and Applications,entity alignment; graph convolutional networks; knowledge graph; triple,Article,1,Scopus,R2B
A novel algorithm for the construction of fast English sentence retrieval model using a combination of ontology and advanced machine learning techniques,"These days, exploring information retrieval models is one of the most essential aspects of English sentence retrieval research. These models are driven by diverse retrieval mechanisms that offer varying similarity calculations and directly influence the final result ranking. However, despite decades of work due to technical constraints, deep semantic analysis has been challenging. This gap emphasizes the importance of a precise semantic understanding of information acquisition through learning approaches. Based on the above opening, this paper establishes a fast retrieval model of English sentences based on the statistical language model (SLM). First, the proposed method utilizes SLM to extract significant feature words from the corpus. These feature words are identified by analyzing co-occurrence patterns and frequency distributions within the standard. Second, it employs the N-gram model to calculate the probabilities of word occurrences based on their contextual dependencies. This framework represents feature words and their associated probabilities in a structured manner by capturing the intricate nuances of language semantics. Third, the model integrates ontology to bridge the gap between human language and machine understanding by enabling the mapping natural language expressions to conceptual entities. Finally, the suggested model retrieves English sentences through semantic matching by leveraging the comprehensive semantic framework and ontology-based search. The experimental study revealed that the proposed model demonstrated an impressive retrieval ratio of 98.5% by outperforming existing models in the comparison. Moreover, these results show that the proposed algorithm performs better than the Term Frequency-Inverse Document Frequency (TF-IDF) algorithm, and the accuracy of this algorithm is improved by 7.52% compared with TF-IDF. When the labelled corpus is very small and the unlabeled corpus is relatively large, the algorithm enhances the classifier’s performance by 12.6%. This shows that the algorithm used in this paper reduces the influence of the synonym processing stage on the overall performance while retaining the advantages of high precision and accuracy of calculation results. © 2023, The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature.","Wang, H.",2023,10.1007/s00500-023-09224-3,Soft Computing,English sentences; Machine learning; N-gram model; Quick retrieval; Semantic similarity; TF-IDF algorithm,Article,2,Scopus,R2B
Integrating fluid–solid coupling domain knowledge with deep learning models: An automatic and interpretable diagnostic system for the silting disease of drainage pipelines,"An accurate and robust diagnostic model for the silting disease of drainage pipelines is significant for the numerical simulation of urban waterlogging and assessment of risk areas. Various long short-term memory (LSTM) neural networks have been adopted for intelligently diagnosing pipeline siltation owing to the strong correlation between pipeline siltation and flow characteristics over time. However, LSTM often has strong randomness and uncertainty when diagnosing the collocation points of non-training set features and rules and violates the basic fluid–solid coupling physical mechanism. To fully integrate fluid–solid coupling domain knowledge with data-driven neural networks to improve the accuracy of the diagnostic model, this study proposes a knowledge-data collaboratively driven model based on hard constraint projection (HCP) and theory-guided loss function correction (TLFC) for the intelligent diagnosis of drainage pipeline siltation (IDPS). This diagnostic model converts physical fluid–solid coupling constraints, such as the governing equations and boundary/initial conditions, into a mathematical simplification that is easy to handle through discretisation. It adjusts input data sequence and optimises diagnostic results from intelligent algorithms through HCP on the hyperplane and theory-guided loss function correction. The performance of the self-diagnosing system integrating fluid–solid coupling domain knowledge with deep learning models was verified through experiments based on a full-scale prototype. The experiment results indicate that the proposed model had a good ability of robustness to resist the noisy input observations when no less than 600 boundary points were adopted. Compared with typical LSTM, TLFC-based LSTM and HCP-based LSTM, the proposed algorithm achieved highest performance regarding diagnostic accuracy. The mean absolute percentage error of the proposed system was kept below 2%. Furthermore, owing to the knowledge-data collaboratively driven mechanism, the proposed system can extrapolate and accurately diagnose situations outside the training dataset range. © 2023 Elsevier Ltd","Fang, H.; Zhang, Z.; Di, D.; Zhang, J.; Sun, B.; Wang, N.; Li, B.",2023,10.1016/j.tust.2023.105386,Tunnelling and Underground Space Technology,Diagnostic system; Drainage pipeline; Knowledge-data collaboratively driven; Multiscale Long short-term memory (MLSTM); Silting disease,Article,20,Scopus,R2B
"Integrating deep learning, threading alignments, and a multi-MSA strategy for high-quality protein monomer and complex structure prediction in CASP15","We report the results of the “UM-TBM” and “Zheng” groups in CASP15 for protein monomer and complex structure prediction. These prediction sets were obtained using the D-I-TASSER and DMFold-Multimer algorithms, respectively. For monomer structure prediction, D-I-TASSER introduced four new features during CASP15: (i) a multiple sequence alignment (MSA) generation protocol that combines multi-source MSA searching and a structural modeling-based MSA ranker; (ii) attention-network based spatial restraints; (iii) a multi-domain module containing domain partition and arrangement for domain-level templates and spatial restraints; (iv) an optimized I-TASSER-based folding simulation system for full-length model creation guided by a combination of deep learning restraints, threading alignments, and knowledge-based potentials. For 47 free modeling targets in CASP15, the final models predicted by D-I-TASSER showed average TM-score 19% higher than the standard AlphaFold2 program. We thus showed that traditional Monte Carlo-based folding simulations, when appropriately coupled with deep learning algorithms, can generate models with improved accuracy over end-to-end deep learning methods alone. For protein complex structure prediction, DMFold-Multimer generated models by integrating a new MSA generation algorithm (DeepMSA2) with the end-to-end modeling module from AlphaFold2-Multimer. For the 38 complex targets, DMFold-Multimer generated models with an average TM-score of 0.83 and Interface Contact Score of 0.60, both significantly higher than those of competing complex prediction tools. Our analyses on complexes highlighted the critical role played by MSA generating, ranking, and pairing in protein complex structure prediction. We also discuss future room for improvement in the areas of viral protein modeling and complex model ranking. © 2023 The Authors. Proteins: Structure, Function, and Bioinformatics published by Wiley Periodicals LLC.","Zheng, W.; Wuyun, Q.; Freddolino, P.L.; Zhang, Y.",2023,10.1002/prot.26585,"Proteins: Structure, Function and Bioinformatics",,Article,49,Scopus,R2B
Ontology construction and mapping of multi-source heterogeneous data based on hybrid neural network and autoencoder,"In big data era, multi-source heterogeneous data become the biggest obstacle to data sharing due to its high dimension and inconsistent structure. Using text classification to solve the ontology construction and mapping problem of multi-source heterogeneous data can not only reduce manual operation, but also improve the accuracy and efficiency. This paper proposes an ontology construction and mapping scheme based on hybrid neural network and autoencoder. Firstly, the proposed text classification method uses the multi-core convolutional neural network to capture local features and uses the improved Bidirectional Long Short-Term Memory network to compensate for the shortcomings of the convolutional neural network that cannot obtain context-related information. Secondly, a similarity matching method is used for ontology mapping, which integrate autoencoder to improve anti-interference ability. We have carried out several sets of experiments to test the validity of the proposed ontology construction and mapping scheme. © 2023, The Author(s), under exclusive licence to Springer-Verlag London Ltd., part of Springer Nature.","Zhao, W.; Fu, Z.; Fan, T.; Wang, J.",2023,10.1007/s00521-023-08373-8,Neural Computing and Applications,Autoencoder; Hybrid neural network; Multi-source heterogeneous data; Ontology construction; Ontology mapping,Article,6,Scopus,R2B
Entity Alignment Method Combining Iterative Relationship Graph Matching and Attribute Semantic Embedding; 融合迭代式关系图匹配和属性语义嵌入的实体对齐方法,"Entity alignment is a key step in knowledge fusion, which is used to solve the problem of entity redundancy and unknown reference in multi-source knowledge graph. At present,most of the entity alignment methods mainly rely on the neighborhood network, but ignore the connectivity and attribute information between the relationships. As a result,the model cannot capture the complex relationships,and the additional information is not fully utilized. To solve the above problems, an entity alignment method based on iterative graph reasoning and attribute semantic embedding is proposed. The (head, relation, tail) is transposed to generate < head, relation, tail) to construct the corresponding relationship graph with the entity graph, and then the attention mechanism is used to encode the entity and relation representation. The two can represent the entity better through iteration. The refusion property indicates the final determination of whether the two entities are aligned. Experimental results show that this model is significantly superior to the other six methods in the three cross-language data sets of DBP15K,and the index increases by 4% compared with the best method Hit@1 , which proves the effectiveness of relational reasoning and attribute semantics. © 2023 Editorial office of Computer Science. All rights reserved.","Chi, T.; Che, C.",2023,10.11896/jsjkx.230200041,Computer Science,Attribute semantic; Entity alignment; Graph convolutional neural network; Knowledge graph; Relationship matching,Article,0,Scopus,R2B
Adaptive Integration of Categorical and Multi-relational Ontologies with EHR Data for Medical Concept Embedding,"Representation learning has been applied to Electronic Health Records (EHR) for medical concept embedding and the downstream predictive analytics tasks with promising results. Medical ontologies can also be integrated to guide the learning so the embedding space can better align with existing medical knowledge. Yet, properly carrying out the integration is non-Trivial. Medical concepts that are similar according to a medical ontology may not be necessarily close in the embedding space learned from the EHR data, as medical ontologies organize medical concepts for their own specific objectives. Any integration methodology without considering the underlying inconsistency will result in sub-optimal medical concept embedding and, in turn, degrade the performance of the downstream tasks. In this article, we propose a novel representation learning framework called ADORE (ADaptive Ontological REpresentations) that allows the medical ontologies to adapt their structures for more robust integrating with the EHR data. ADORE first learns multiple embeddings for each category in the ontology via an attention mechanism. At the same time, it supports an adaptive integration of categorical and multi-relational ontologies in the embedding space using a category-Aware graph attention network. We evaluate the performance of ADORE on a number of predictive analytics tasks using two EHR datasets. Our experimental results show that the medical concept embeddings obtained by ADORE can outperform the state-of-The-Art methods for all the tasks. More importantly, it can result in clinically meaningful sub-categorization of the existing ontological categories and yield attention values that can further enhance the model interpretability. © 2023 Copyright held by the owner/author(s). Publication rights licensed to ACM.","Cheong, C.W.; Yin, K.; Cheung, W.K.; Fung, B.C.M.; Poon, J.",2023,10.1145/3625224,ACM Transactions on Intelligent Systems and Technology,Additional Key Words and PhrasesElectronic health record; data mining with ontologies; predictive data analytics; representation learning,Article,6,Scopus,R2B
Using combinatorial optimization to solve entity alignment: An efficient unsupervised model,"Entity alignment (EA) aims to discover unique equivalent entity pairs with the same meaning across different knowledge graphs (KG), which is a crucial step for expanding the scale of KGs. Existing EA methods commonly leverage graph neural networks (GNNs) to align entities. However, these methods inherit the complex structure of GNNs, which results in lower efficiency. Meanwhile, most EA methods are either limited in their performance due to insufficient utilization of available information or require extensive manual preprocessing to obtain additional information. Furthermore, seed alignment acquisition is challenging for most EA methods that rely on supervised learning. To address these challenges, this paper proposes a simple and effective unsupervised EA model named COEA. COEA leverages the entity name information to obtain reliable supplementary information for EA and enhances performance by combining text features captured by entity names with structural features of the KG. Importantly, COEA inherits the advantages of GNN while reducing redundancy. It only uses the way of aggregating neighbor features in graph convolutional network (GCN), and transforms the EA problems into combination optimization problems. Sufficient experimental of COEA on five datasets have validated the exceptional performance and generalization capabilities of the framework. COEA achieved the best performance in all performance indicators. Notably, the framework enables the rapid implementation of entity alignment with minimal computational delays. © 2023","Lin, L.; Zu, L.; Guo, F.; Fu, S.; Lv, Y.; Guo, H.; Liu, J.",2023,10.1016/j.neucom.2023.126802,Neurocomputing,Combination optimization; Entity alignment; Graph neural network; Knowledge graph,Article,2,Scopus,R2B
MEAformer: Multi-modal Entity Alignment Transformer for Meta Modality Hybrid,"Multi-modal entity alignment (MMEA) aims to discover identical entities across different knowledge graphs (KGs) whose entities are associated with relevant images. However, current MMEA algorithms rely on KG-level modality fusion strategies for multi-modal entity representation, which ignores the variations of modality preferences of different entities, thus compromising robustness against noise in modalities such as blurry images and relations. This paper introduces MEAformer, a mlti-modal entity alignment transformer approach for meta modality hybrid, which dynamically predicts the mutual correlation coefficients among modalities for more fine-grained entity-level modality fusion and alignment. Experimental results demonstrate that our model not only achieves SOTA performance in multiple training scenarios, including supervised, unsupervised, iterative, and low-resource settings, but also has a limited number of parameters, efficient runtime, and interpretability. Our code is available at https://github.com/zjukg/MEAformer. © 2023 ACM.","Chen, Z.; Chen, J.; Zhang, W.; Guo, L.; Fang, Y.; Huang, Y.; Zhang, Y.; Geng, Y.; Pan, J.Z.; Song, W.; Chen, H.",2023,10.1145/3581783.3611786,MM 2023 - Proceedings of the 31st ACM International Conference on Multimedia,entity alignment; knowledge graph; modality hybrid; multi-modal learning; transformer,Conference paper,70,Scopus,R2B
GJFusion: A Channel-Level Correlation Construction Method for Multimodal Physiological Signal Fusion,"Physiological signal based ubiquitous computing has garnered significant attention. However, the heterogeneity among multimodal physiological signals poses a critical challenge to practical applications. To traverse this heterogeneity gap, recent studies have focused on establishing inter-modality correlations. Early works only consider coarse-level correlations between the embeddings of each modality. More recent graph-based approaches incorporate prior knowledge-based correlations, although they may not be entirely accurate. In this article, we propose the Graph Joint Fusion (GJFusion) network, which leverages channel-level inter-modality correlations based on a graph joint to mitigate the heterogeneous gap. Our proposed GJFusion first represents each modality as a graph, with each vertex corresponding to a signal channel, and the edges denoting their functional connectivity. We then join each modality by constructing inter-modality correlations for each salient channel using a sampling-based matching method. Discarded channels are transformed into a virtual vertex through a lightweight pooling operation. Subsequently, the fusion network integrates intra- and inter-modality features, enabling multimodal physiological signal fusion. To validate the effectiveness of our method, we select emotional state recognition as the downstream task and conduct comprehensive experiments on two benchmark datasets. The results demonstrate that our proposed GJFusion network surpasses the latest state-of-the-art methods, achieving relative accuracy improvements of 1.22% and 0.81% on the DEAP and MAHNOB-HCI datasets, respectively. Furthermore, visualization experiments of the salient brain regions reveal the presence of interpretable knowledge within the proposed GJFusion model. © 2023 Copyright held by the owner/author(s).","Huang, W.; Chen, Y.; Jiang, X.; Zhang, T.; Chen, Q.",2023,10.1145/3617503,"ACM Transactions on Multimedia Computing, Communications and Applications",emotion state recognition; graph neural network; Multimodal; physiological signal; ubiquitous computing,Article,10,Scopus,R2B
CBKI: A confidence-based knowledge integration framework for multi-choice machine reading comprehension,"External knowledge has been introduced into pretrained models to enhance answer reasoning in machine reading comprehension tasks. However, most methods directly take the retrieved knowledge as input without considering the reliability and applicability, which may induce information redundancy and generate noise. In this paper, we propose a confidence-based knowledge integration framework (CBKI) to enhance the pretrained model with the ability of active knowledge acquisition and identification. In particular, we introduce a confidence mechanism, which is composed of three modules, namely, confidence estimation, confidence perception and knowledge integration. Specifically, for the candidate knowledge retrieved from the external knowledge base, the confidence estimation module first calculates the probability score of the candidate knowledge effectiveness in answer prediction. Then, the confidence perception module determines whether the candidate knowledge should be adopted for semantic inference at the current step. Finally, the knowledge integration module evaluates how much information should be absorbed from the candidate knowledge and merges the knowledge into the model. Experimental results on standard datasets show that the proposed CBKI is superior to BERT with an increase of 4.08% in accuracy. Furthermore, the CBKI also shows great advantages in robustness and interpretability. © 2023 Elsevier B.V.","Meng, X.; Song, Y.; Bai, Q.; Wang, T.",2023,10.1016/j.knosys.2023.110796,Knowledge-Based Systems,Confidence estimation; Knowledge; Machine reading comprehension; Pretrained language model,Article,4,Scopus,R2B
Fine-Grained Emotion Analysis of Online Comments Based on the Fusion of Ontology and Deep Learning; 本体和深度学习融合的在线评论细粒度情感分析,"To solve the problems of poor fine grained emotion recognition and poor interpretability of deep learning methods in previous studies, a fine-grained emotion analysis model integrating ontology and deep learning is proposed. The model uses domain ontology and convolutional neural networks fusion methods to identify explicit and implicit topics, and combines emotion dictionary and bidirectional long short-term memory network with attention model to identify fine-grained emotions of online comment texts. The experimental results show that the proposed fine-grained sentiment analysis method has advantages over other methods in accuracy, recall and F1 value. © 2023 Beijing University of Posts and Telecommunications. All rights reserved.","Zhai, X.; An, Y.; Long, Y.",2023,10.13190/j.jbupt.2022-230,Beijing Youdian Daxue Xuebao/Journal of Beijing University of Posts and Telecommunications,deep learning; fine-grained emotion analysis; online comments; ontology,Article,2,Scopus,R2B
"Mineral prospectivity mapping integrated with geological map knowledge graph and geochemical data: A case study of gold deposits at Raofeng area, Shaanxi Province","The knowledge graph in geological applications is highly regarded, and its usefulness requires the support of geological survey data. Therefore, this paper proposes a mineral prospectivity mapping (MPM) method that integrates geological map knowledge graphs with geochemical data. The geological map knowledge graph is used in the vectorized form as knowledge features in the training of the mineral prediction model. It is also used for knowledge-based ore-forming interpretation of prospective areas, achieving bidirectional application of knowledge in prediction and interpretation of prediction results. Unlike most knowledge graphs, the geological map knowledge graph represents spatial correlations and geological features in the form of “entity-relation-entity” triplets, with geological map units as entities and assigned geological attributes. Based on this, an MPM process driven by knowledge graph and data is proposed: (1) Convert the geological map knowledge graph into low-dimensional vectors using node2VEC. (2) Align geological knowledge with geochemical data spatially through knowledge embedding gridization, achieving a forward fusion of knowledge and data. (3) Collect the integrated data using window sampling as the training dataset for DenseNet to train the mineral prospection model. A case study was conducted to demonstrate the advantages of the method for producing a potential map linked to gold mineralization in the Rao Feng area, Shaanxi Province, China. The results show that the prospective areas with knowledge graph embedding and geochemical data are better and delineate six unmineralized prospective areas. Ore-forming interpretations based on knowledge graph information were conducted on the prospective areas, demonstrating strong consistency between the ore-forming geological features of the prediction areas and known mineral deposits. © 2023 The Authors","Yan, Q.; Xue, L.; Li, Y.; Wang, R.; Wu, B.; Ding, K.; Wang, J.",2023,10.1016/j.oregeorev.2023.105651,Ore Geology Reviews,Geological map knowledge graph; Knowledge embedding; Mineral Prospectivity Mapping of gold deposits; Spatial alignment of knowledge and space,Article,23,Scopus,R2B
DTGCN: a method combining dependency tree and graph convolutional networks for Chinese long-interval named entity relationship extraction,"The extraction of relationships between military entities and descriptive entities is a key task for automated construction of military knowledge graphs. This category of text unstructured imposed problems such as unfixed entity length, possibly overlong intervals between entities, and excessive pronouns. Many studies rely on traditional pattern matching and statistical learning methods. Thanks to the expansion of data volume, deep learning methods are generally used to address similar problems. However, the traditional single neural network model lacks the ability to extract the relationship information of long-interval entities and cannot tackle the above problems well. To solve these problems, a new named entity relationship extraction model called DTGCN is proposed combining dependency tree and GCN (Graph Convolutional Networks). By comparing with traditional models, the experimental results demonstrate that the method proposed in this paper can enhance F1-value by 2.28–11.11% and can provide support for the extraction of Chinese long-interval relationships. © 2022, The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature.","Li, T.; Ma, L.; Qin, J.; Ren, W.",2023,10.1007/s12652-022-03791-3,Journal of Ambient Intelligence and Humanized Computing,Dependency tree; Graph convolutional networks; Knowledge graph; Natural language processing; Relationship extraction,Article,2,Scopus,R2B
